ID,DEVICETYPE,PLATFORM_ID,BIDREQUESTIP,USERPLATFORMUID,USERCITY,USERZIPCODE,USERAGENT,PLATFORMTYPE,CHANNELTYPE,URL,KEYWORDS,TAXONOMY
1761.0,0.0,2.0,3918.0,7622.0,1659.0,22102.0,1460.0,3.0,0.0,2686.0,967.0,Unknown
1762.0,0.0,2.0,917.0,7015.0,1890.0,10010.0,1476.0,3.0,0.0,1980.0,383.0,Unknown
1763.0,0.0,2.0,5919.0,1315.0,786.0,50073.0,1520.0,3.0,0.0,2702.0,1365.0,Unknown
1764.0,0.0,2.0,13983.0,1780.0,479.0,60602.0,1520.0,3.0,0.0,2384.0,59.0,Unknown
1765.0,1.0,2.0,2717.0,14255.0,3060.0,18302395.803164296,2336.0,3.0,0.0,755.0,189.0,Unknown
1766.0,0.0,9.0,10804.0,4966.0,3006.0,32792.0,1368.0,3.0,0.0,334.0,834.0,Unknown
1767.0,1.0,2.0,9088.0,686.0,1091.0,70403.0,2058.0,3.0,0.0,1330.0,235.0,Unknown
1768.0,0.0,2.0,2109.0,4459.0,1860.0,19720.0,1497.0,3.0,0.0,479.0,239.0,Unknown
1769.0,1.0,2.0,7258.0,14146.0,3036.0,27055.0,811.0,3.0,0.0,2545.0,818.0,Unknown
1770.0,1.0,7.0,9755.0,13129.0,1326.0,3431.0,793.0,3.0,0.0,1066.0,1402.0,Unknown
1771.0,0.0,5.0,2940.0,1398.0,1232.0,44236.0,1491.0,3.0,0.0,126.0,936.0,Unknown
1772.0,0.0,2.0,6101.0,5085.0,320.0,53045.0,1691.0,3.0,0.0,755.0,189.0,Unknown
1773.0,0.0,2.0,917.0,2819.0,1890.0,10010.0,1485.0,3.0,0.0,2132.0,328.0,Unknown
1774.0,0.0,2.0,11086.0,1314.0,2053.0,20736.0,1747.0,3.0,0.0,1723.0,819.0,Unknown
1775.0,1.0,2.0,913.0,2986.0,1484.0,68521.0,2275.0,3.0,0.0,2565.0,413.0,Unknown
1776.0,0.0,2.0,7621.0,11777.0,2256.0,91730.0,1226.0,3.0,0.0,1494.0,610.0,Unknown
1777.0,0.0,2.0,4882.0,13700.0,1890.0,10001.0,1544.0,3.0,0.0,2305.0,0.0,Unknown
1778.0,2.0,2.0,1611.0,12476.0,143.0,21201.0,1871.0,3.0,0.0,479.0,239.0,Unknown
1779.0,0.0,2.0,3883.0,14618.0,97.0,22202.0,1526.0,3.0,0.0,2150.0,1020.0,Unknown
1780.0,0.0,7.0,4712.0,3607.0,2095.0,80134.0,1364.0,3.0,0.0,932.0,205.0,Unknown
1781.0,0.0,2.0,9038.0,15184.0,655.0,11729.0,1508.0,3.0,0.0,1723.0,819.0,Unknown
1782.0,1.0,2.0,11643.0,8221.0,278.0,98012.0,668.0,3.0,0.0,597.0,443.0,Unknown
1783.0,0.0,2.0,3126.0,17444.0,2245.0,11385.0,1718.0,3.0,0.0,545.0,326.0,Unknown
1784.0,1.0,7.0,4223.0,11358.0,1227.0,77008.0,2227.0,3.0,0.0,994.0,204.0,Unknown
1785.0,1.0,2.0,13693.0,1092.0,817.0,17522.0,2234.0,3.0,0.0,431.0,481.0,Unknown
1786.0,0.0,2.0,7128.0,2876.0,2150.0,27041.0,1522.0,3.0,0.0,1503.0,772.0,Unknown
1787.0,0.0,2.0,14016.0,13591.0,2404.0,78233.0,1443.0,3.0,0.0,2104.0,389.0,Unknown
1788.0,0.0,2.0,2779.0,428.0,841.0,22030.0,1508.0,3.0,0.0,479.0,239.0,Unknown
1789.0,0.0,7.0,4956.0,9858.0,1877.0,70115.0,1508.0,3.0,0.0,827.0,1509.0,Unknown
1790.0,1.0,2.0,12167.0,17505.0,125.0,78703.0,2176.0,3.0,0.0,525.0,98.0,Unknown
1791.0,0.0,2.0,12195.0,5790.0,15.0,32615.0,1508.0,3.0,0.0,545.0,326.0,Unknown
1792.0,0.0,7.0,6014.0,4495.0,2758.0,85710.0,1700.0,3.0,0.0,873.0,1469.0,Unknown
1793.0,0.0,2.0,4858.0,13565.0,2411.0,94142.0,1549.0,3.0,0.0,1911.0,639.0,Unknown
1794.0,2.0,2.0,5561.0,1867.0,479.0,60614.0,1119.0,3.0,0.0,2708.0,136.0,Unknown
1795.0,1.0,7.0,11201.0,1165.0,2917.0,6119.0,2119.0,3.0,0.0,844.0,1626.0,Unknown
1796.0,2.0,2.0,9192.0,1472.0,2551.0,46619.0,1753.0,3.0,0.0,2520.0,391.0,Unknown
1797.0,0.0,2.0,2163.0,210.0,482.0,45601.0,1442.0,3.0,0.0,552.0,321.0,Unknown
1798.0,1.0,7.0,5664.0,1862.0,498.0,29821.0,2310.0,3.0,0.0,1018.0,1347.0,Unknown
1799.0,1.0,2.0,11092.0,15141.0,1554.0,21093.0,2124.0,3.0,0.0,2605.0,637.0,Unknown
1800.0,0.0,2.0,2370.0,11412.0,3026.0,16061244.0,1418.0,3.0,0.0,1329.0,176.0,Unknown
1801.0,0.0,2.0,8290.0,8999.0,43.0,79830.0,1367.0,3.0,0.0,2401.0,1374.0,Unknown
1802.0,0.0,5.0,6066.0,8000.0,3060.0,18302395.803164296,1497.0,3.0,0.0,121.0,1187.0,Unknown
1803.0,0.0,2.0,6909.0,1329.0,104.0,20149.0,1619.0,3.0,0.0,2132.0,328.0,Unknown
1804.0,0.0,2.0,6003.0,14267.0,952.0,20877.0,1443.0,3.0,0.0,2309.0,606.0,Unknown
1805.0,0.0,2.0,2842.0,4432.0,1314.0,64184.0,1544.0,3.0,0.0,1980.0,383.0,Unknown
1806.0,0.0,2.0,5802.0,10472.0,1603.0,7040.0,1491.0,3.0,0.0,380.0,1133.0,Unknown
1807.0,0.0,2.0,14106.0,1707.0,112.0,30606.0,1690.0,3.0,0.0,2605.0,637.0,Unknown
1808.0,1.0,2.0,5392.0,11726.0,2321.0,14606.0,2361.0,3.0,0.0,545.0,326.0,Unknown
1809.0,1.0,2.0,2362.0,10460.0,915.0,46808.0,901.0,3.0,0.0,1316.0,291.0,2084N0400X
1810.0,0.0,7.0,6104.0,10272.0,112.0,12015.0,1369.0,3.0,0.0,1075.0,68.0,Unknown
1811.0,0.0,2.0,1862.0,15184.0,1890.0,10001.0,1531.0,3.0,0.0,1723.0,819.0,Unknown
1812.0,1.0,2.0,11158.0,11596.0,559.0,1742.0,2326.0,3.0,0.0,2193.0,1291.0,Unknown
1813.0,1.0,2.0,10202.0,9412.0,114.0,30309.0,2366.0,3.0,0.0,1665.0,1612.0,Unknown
1814.0,0.0,9.0,8461.0,16117.0,3060.0,18302395.803164296,1029.0,3.0,0.0,240.0,426.0,Unknown
1815.0,0.0,5.0,9848.0,4735.0,2825.0,92084.0,1508.0,3.0,0.0,130.0,1188.0,Unknown
1816.0,0.0,9.0,8447.0,1326.0,3060.0,18302395.803164296,2372.0,3.0,0.0,187.0,1047.0,Unknown
1817.0,0.0,7.0,4939.0,5643.0,1310.0,59901.0,1369.0,3.0,0.0,829.0,1336.0,Unknown
1818.0,0.0,2.0,5088.0,16947.0,104.0,20149.0,1549.0,3.0,0.0,2016.0,383.0,Unknown
1819.0,0.0,7.0,4775.0,7699.0,2603.0,22554.0,1531.0,3.0,0.0,834.0,1381.0,Unknown
1820.0,2.0,7.0,1385.0,12564.0,214.0,72712.0,1878.0,3.0,0.0,994.0,204.0,Unknown
1821.0,0.0,2.0,9485.0,3476.0,3045.0,10598.0,1328.0,3.0,0.0,419.0,362.0,Unknown
1822.0,0.0,2.0,8749.0,17921.0,1536.0,90060.0,1326.0,3.0,0.0,385.0,1534.0,Unknown
1823.0,1.0,2.0,3522.0,7974.0,2395.0,55121.0,30.0,3.0,0.0,2238.0,137.0,Unknown
1824.0,0.0,7.0,8077.0,15664.0,1890.0,10044.0,1520.0,3.0,0.0,827.0,1509.0,Unknown
1825.0,0.0,2.0,6805.0,1938.0,274.0,13309.0,1612.0,3.0,0.0,1513.0,880.0,Unknown
1826.0,0.0,2.0,4741.0,6402.0,2440.0,34232.0,1368.0,3.0,0.0,1450.0,415.0,Unknown
1827.0,1.0,2.0,4630.0,13940.0,2599.0,63125.0,2326.0,3.0,0.0,543.0,768.0,Unknown
1828.0,0.0,2.0,2429.0,17823.0,2070.0,33418.0,1508.0,3.0,0.0,2523.0,718.0,Unknown
1829.0,0.0,4.0,4922.0,6839.0,1890.0,10011.0,1368.0,3.0,0.0,10.0,979.0,2084P0800X
1830.0,1.0,2.0,3416.0,10876.0,2245.0,11377.0,2176.0,3.0,0.0,1470.0,125.0,Unknown
1831.0,1.0,2.0,604.0,16252.0,1536.0,90006.0,2119.0,3.0,0.0,2573.0,121.0,Unknown
1832.0,1.0,2.0,10035.0,17615.0,594.0,70433.0,1961.0,3.0,0.0,2383.0,510.0,Unknown
1833.0,0.0,7.0,10833.0,6237.0,561.0,77384.0,1744.0,3.0,0.0,1018.0,1347.0,Unknown
1834.0,0.0,2.0,5869.0,8424.0,2599.0,63169.0,1614.0,3.0,0.0,1469.0,729.0,Unknown
1835.0,1.0,2.0,11741.0,610.0,2941.0,60558.0,2361.0,3.0,0.0,649.0,446.0,Unknown
1836.0,2.0,2.0,10448.0,11646.0,974.0,45121.0,1762.0,3.0,0.0,1769.0,78.0,Unknown
1837.0,0.0,4.0,7334.0,11747.0,1894.0,91320.0,1369.0,3.0,0.0,89.0,937.0,Unknown
1838.0,0.0,2.0,7250.0,3301.0,244.0,24060.0,1526.0,3.0,0.0,1958.0,296.0,Unknown
1839.0,1.0,2.0,66.0,9777.0,2857.0,18974.0,2271.0,3.0,0.0,1794.0,841.0,Unknown
1840.0,1.0,2.0,11954.0,871.0,375.0,13316.0,29.0,3.0,0.0,1470.0,125.0,Unknown
1841.0,0.0,2.0,12005.0,272.0,512.0,44103.0,1518.0,3.0,0.0,1470.0,125.0,Unknown
1842.0,0.0,2.0,2429.0,17823.0,2070.0,33418.0,1508.0,3.0,0.0,2523.0,718.0,Unknown
1843.0,0.0,2.0,9700.0,15399.0,627.0,75270.0,1199.0,3.0,0.0,1871.0,1144.0,Unknown
1844.0,0.0,5.0,2816.0,3459.0,3060.0,18302395.803164296,1497.0,3.0,0.0,147.0,1649.0,Unknown
1845.0,0.0,2.0,7266.0,6977.0,1504.0,13090.0,1291.0,3.0,0.0,2605.0,637.0,Unknown
1846.0,1.0,2.0,815.0,15902.0,3060.0,18302395.803164296,2326.0,3.0,0.0,545.0,326.0,Unknown
1847.0,0.0,2.0,9038.0,15184.0,655.0,11729.0,1520.0,3.0,0.0,1723.0,819.0,Unknown
1848.0,0.0,2.0,14010.0,31.0,1227.0,77084.0,1369.0,3.0,0.0,431.0,481.0,Unknown
1849.0,1.0,2.0,6581.0,5331.0,436.0,75009.0,2058.0,3.0,0.0,1316.0,291.0,Unknown
1850.0,1.0,6.0,12444.0,15359.0,302.0,77833.0,2320.0,2.0,0.0,1816.0,496.0,Unknown
1851.0,0.0,2.0,916.0,11251.0,1890.0,10016.0,1460.0,3.0,0.0,1980.0,383.0,Unknown
1852.0,1.0,2.0,10411.0,14822.0,42.0,30022.0,2326.0,3.0,0.0,528.0,453.0,Unknown
1853.0,0.0,2.0,5716.0,18005.0,2599.0,63169.0,1639.0,3.0,0.0,1469.0,729.0,Unknown
1854.0,0.0,2.0,9218.0,6242.0,2294.0,49083.0,1368.0,3.0,0.0,2414.0,1374.0,Unknown
1855.0,0.0,2.0,247.0,10952.0,712.0,29334.0,1371.0,3.0,0.0,429.0,504.0,Unknown
1856.0,0.0,2.0,11826.0,8915.0,1610.0,30008.0,1531.0,3.0,0.0,479.0,239.0,Unknown
1857.0,1.0,2.0,4359.0,3310.0,2380.0,95820.0,2058.0,3.0,0.0,2573.0,121.0,Unknown
1858.0,0.0,2.0,13310.0,11692.0,2470.0,981042420.0,1300.0,3.0,0.0,1760.0,78.0,2084P0800X
1859.0,0.0,12.0,13178.0,17982.0,1802.0,40047.0,1314.0,3.0,0.0,154.0,448.0,Unknown
1860.0,0.0,2.0,12831.0,3670.0,916.0,76133.0,1303.0,3.0,0.0,2565.0,413.0,Unknown
1861.0,0.0,9.0,8417.0,11632.0,3060.0,18302395.803164296,1032.0,3.0,0.0,245.0,769.0,Unknown
1862.0,1.0,2.0,9041.0,12372.0,2029.0,14127.0,2326.0,3.0,0.0,1723.0,819.0,Unknown
1863.0,0.0,2.0,2030.0,12078.0,1770.0,94556.0,1508.0,3.0,0.0,2337.0,400.0,Unknown
1864.0,0.0,2.0,5294.0,11027.0,1227.0,77024.0,1489.0,3.0,0.0,479.0,239.0,Unknown
1865.0,0.0,7.0,7386.0,17820.0,3060.0,18302395.803164296,1610.0,3.0,0.0,1263.0,1594.0,Unknown
1866.0,0.0,2.0,12730.0,7887.0,1.0,96706.0,1497.0,3.0,0.0,526.0,437.0,Unknown
1867.0,1.0,2.0,13824.0,7761.0,97.0,38002.0,2058.0,3.0,0.0,452.0,81.0,Unknown
1868.0,0.0,5.0,1341.0,5362.0,1674.0,38133.0,1303.0,3.0,0.0,132.0,1192.0,Unknown
1869.0,1.0,7.0,8404.0,8650.0,2208.0,34952.0,2298.0,3.0,0.0,1004.0,199.0,2084N0400X
1870.0,0.0,7.0,5342.0,16427.0,951.0,30501.0,1508.0,3.0,0.0,1016.0,207.0,Unknown
1871.0,0.0,2.0,9038.0,15184.0,655.0,11729.0,1508.0,3.0,0.0,1723.0,819.0,Unknown
1872.0,0.0,2.0,1309.0,3461.0,2189.0,33071.0,1374.0,3.0,0.0,419.0,362.0,Unknown
1873.0,0.0,7.0,1692.0,1784.0,2400.0,84103.0,1327.0,3.0,0.0,1030.0,1585.0,Unknown
1874.0,0.0,7.0,10011.0,4308.0,324.0,11226.0,1356.0,3.0,0.0,793.0,412.0,Unknown
1875.0,0.0,2.0,1313.0,6198.0,819.0,92026.0,1317.0,3.0,0.0,2199.0,318.0,Unknown
1876.0,0.0,2.0,5874.0,7648.0,2599.0,63169.0,1629.0,3.0,0.0,2591.0,1296.0,Unknown
1877.0,1.0,2.0,13091.0,6841.0,1842.0,1760.0,2326.0,3.0,0.0,1427.0,537.0,Unknown
1878.0,1.0,2.0,10498.0,13216.0,688.0,35062.0,2005.0,3.0,0.0,545.0,326.0,Unknown
1879.0,1.0,2.0,9520.0,9292.0,1490.0,7036.0,2227.0,3.0,0.0,524.0,55.0,Unknown
1880.0,0.0,7.0,5274.0,7514.0,2166.0,15212.0,1365.0,3.0,0.0,1091.0,777.0,Unknown
1881.0,0.0,2.0,5261.0,12966.0,146.0,4401.0,1532.0,3.0,0.0,1316.0,291.0,Unknown
1882.0,2.0,2.0,12918.0,1452.0,2966.0,41858.0,1119.0,3.0,0.0,442.0,87.0,Unknown
1883.0,1.0,2.0,12215.0,10509.0,1055.0,29601.0,2361.0,3.0,0.0,2107.0,1284.0,Unknown
1884.0,0.0,7.0,1614.0,12985.0,689.0,2124.0,1497.0,3.0,0.0,793.0,412.0,Unknown
1885.0,0.0,9.0,5531.0,10688.0,3060.0,170479200.0,1574.0,3.0,0.0,327.0,489.0,2084N0400X
1886.0,0.0,2.0,9038.0,15184.0,655.0,11729.0,1531.0,3.0,0.0,1723.0,819.0,Unknown
1887.0,1.0,2.0,3573.0,8264.0,1278.0,32210.0,2227.0,3.0,0.0,2605.0,637.0,Unknown
1888.0,0.0,14.0,1417.0,9172.0,555.0,43220.0,1508.0,1.0,0.0,101.0,919.0,Unknown
1889.0,0.0,7.0,3741.0,27.0,17.0,31705.0,1369.0,3.0,0.0,989.0,343.0,Unknown
1890.0,0.0,7.0,13459.0,10364.0,1890.0,10016.0,1497.0,3.0,0.0,955.0,734.0,Unknown
1891.0,0.0,2.0,14237.0,16143.0,856.0,48335.0,1443.0,3.0,0.0,2152.0,271.0,Unknown
1892.0,0.0,2.0,5763.0,16665.0,1890.0,10065.0,1525.0,3.0,0.0,637.0,61.0,Unknown
1893.0,0.0,2.0,5461.0,14749.0,3023.0,22664.0,1330.0,3.0,0.0,479.0,239.0,Unknown
1894.0,0.0,7.0,6115.0,3347.0,512.0,44118.0,1497.0,3.0,0.0,1075.0,68.0,Unknown
1895.0,0.0,2.0,6362.0,13399.0,82.0,94509.0,1700.0,3.0,0.0,2243.0,507.0,Unknown
1896.0,1.0,2.0,5246.0,11199.0,1888.0,50210.0,2326.0,3.0,0.0,1316.0,291.0,2084N0400X
1897.0,1.0,2.0,3716.0,3563.0,1805.0,7046.0,2326.0,3.0,0.0,479.0,239.0,2084P0800X
1898.0,0.0,7.0,10011.0,4308.0,324.0,11226.0,1356.0,3.0,0.0,793.0,412.0,Unknown
1899.0,0.0,5.0,11719.0,8244.0,1655.0,60051.0,1364.0,3.0,0.0,126.0,936.0,Unknown
1900.0,0.0,2.0,11224.0,3054.0,2396.0,97306.0,1484.0,3.0,0.0,1361.0,228.0,Unknown
1901.0,0.0,2.0,12839.0,5561.0,2404.0,78245.0,1232.0,3.0,0.0,2337.0,400.0,Unknown
1902.0,0.0,2.0,916.0,2372.0,1890.0,10016.0,1443.0,3.0,0.0,2387.0,621.0,Unknown
1903.0,1.0,2.0,3905.0,265.0,1900.0,23607.0,842.0,3.0,0.0,545.0,326.0,Unknown
1904.0,1.0,6.0,9962.0,11509.0,1142.0,18201.0,881.0,2.0,0.0,1816.0,496.0,Unknown
1905.0,1.0,2.0,13447.0,10370.0,2231.0,8540.0,2326.0,3.0,0.0,654.0,445.0,Unknown
1906.0,0.0,2.0,7374.0,11635.0,324.0,11218.0,1327.0,3.0,0.0,442.0,87.0,Unknown
1907.0,1.0,2.0,9802.0,4058.0,2602.0,33709.0,2266.0,3.0,0.0,2627.0,52.0,Unknown
1908.0,0.0,2.0,8745.0,17921.0,1536.0,90060.0,1326.0,3.0,0.0,1723.0,819.0,Unknown
1909.0,0.0,5.0,1341.0,12756.0,1674.0,38133.0,1303.0,3.0,0.0,132.0,1192.0,Unknown
1910.0,0.0,2.0,5716.0,9060.0,2599.0,63169.0,1539.0,3.0,0.0,1409.0,697.0,Unknown
1911.0,0.0,12.0,10521.0,14445.0,88.0,54915.0,1460.0,3.0,0.0,154.0,448.0,Unknown
1912.0,0.0,2.0,1842.0,15919.0,72.0,48104.0,1508.0,3.0,0.0,545.0,326.0,Unknown
1913.0,0.0,2.0,7164.0,3920.0,904.0,33313.0,1369.0,3.0,0.0,1452.0,124.0,2084P0800X
1914.0,0.0,5.0,10128.0,17794.0,1219.0,1748.0,1326.0,3.0,0.0,140.0,1618.0,Unknown
1915.0,0.0,2.0,14111.0,17662.0,916.0,76137.0,1520.0,3.0,0.0,587.0,569.0,Unknown
1916.0,0.0,2.0,9525.0,8425.0,549.0,7067.0,1476.0,3.0,0.0,2101.0,546.0,Unknown
1917.0,0.0,2.0,9074.0,12464.0,2245.0,11354.0,1401.0,3.0,0.0,1470.0,125.0,2084P0800X
1918.0,0.0,2.0,5716.0,13711.0,2599.0,63169.0,1239.0,3.0,0.0,2593.0,1224.0,Unknown
1919.0,0.0,2.0,6279.0,8031.0,2245.0,11104.0,1520.0,3.0,0.0,1723.0,819.0,Unknown
1920.0,0.0,2.0,9038.0,15184.0,655.0,11729.0,1508.0,3.0,0.0,1723.0,819.0,Unknown
1921.0,0.0,3.0,10521.0,14445.0,88.0,54915.0,1460.0,3.0,0.0,154.0,448.0,Unknown
1922.0,0.0,5.0,7681.0,15105.0,2114.0,77584.0,1508.0,3.0,0.0,126.0,936.0,Unknown
1923.0,1.0,2.0,9015.0,8701.0,2003.0,73170.0,2119.0,3.0,0.0,754.0,188.0,Unknown
1924.0,0.0,2.0,13445.0,14699.0,2237.0,13142.0,1497.0,3.0,0.0,1469.0,729.0,Unknown
1925.0,0.0,2.0,7992.0,8555.0,479.0,60602.0,1538.0,3.0,0.0,1871.0,1144.0,Unknown
1926.0,0.0,2.0,9470.0,2982.0,2715.0,10469.0,1497.0,3.0,0.0,2337.0,400.0,Unknown
1927.0,1.0,2.0,9561.0,15755.0,251.0,61704.0,736.0,3.0,0.0,2573.0,121.0,Unknown
1928.0,0.0,7.0,1795.0,1261.0,1227.0,77018.0,1497.0,3.0,0.0,1039.0,1563.0,Unknown
1929.0,1.0,2.0,2710.0,10144.0,114.0,30340.0,2098.0,3.0,0.0,755.0,189.0,Unknown
1930.0,0.0,5.0,1990.0,13842.0,565.0,38506.0,1515.0,3.0,0.0,126.0,936.0,Unknown
1931.0,0.0,9.0,13313.0,17194.0,2470.0,98106.0,1446.0,3.0,0.0,329.0,377.0,Unknown
1932.0,0.0,2.0,11151.0,5349.0,634.0,24540.0,1252.0,3.0,0.0,1347.0,1223.0,Unknown
1933.0,0.0,7.0,148.0,14217.0,2600.0,34771.0,1508.0,3.0,0.0,873.0,1469.0,Unknown
1934.0,1.0,2.0,11604.0,10138.0,2359.0,60073.0,2326.0,3.0,0.0,2605.0,637.0,Unknown
1935.0,0.0,2.0,2241.0,8289.0,2950.0,21157.0,1515.0,3.0,0.0,2401.0,1374.0,Unknown
1936.0,1.0,2.0,4688.0,3986.0,552.0,65203.0,30.0,3.0,0.0,1553.0,881.0,Unknown
1937.0,0.0,5.0,1341.0,7856.0,1674.0,38133.0,1303.0,3.0,0.0,132.0,1192.0,Unknown
1938.0,0.0,7.0,12805.0,3809.0,2538.0,30080.0,1369.0,3.0,0.0,851.0,1543.0,Unknown
1939.0,0.0,2.0,7250.0,3301.0,244.0,24060.0,1526.0,3.0,0.0,1958.0,296.0,Unknown
1940.0,0.0,2.0,5468.0,15898.0,2771.0,75703.0,1527.0,3.0,0.0,526.0,437.0,Unknown
1941.0,0.0,7.0,5251.0,2328.0,70.0,1810.0,1330.0,3.0,0.0,924.0,411.0,Unknown
1942.0,1.0,2.0,7387.0,1527.0,169.0,11706.0,2188.0,3.0,0.0,545.0,326.0,Unknown
1943.0,0.0,2.0,7898.0,11855.0,1258.0,46226.0,1368.0,3.0,0.0,2337.0,400.0,Unknown
1944.0,0.0,2.0,12902.0,3916.0,722.0,27707.0,1326.0,3.0,0.0,2243.0,507.0,Unknown
1945.0,0.0,2.0,9335.0,6141.0,133.0,48413.0,1518.0,3.0,0.0,1316.0,291.0,Unknown
1946.0,0.0,2.0,9519.0,10792.0,877.0,8822.0,1508.0,3.0,0.0,2558.0,21.0,Unknown
1947.0,0.0,2.0,8744.0,17921.0,1536.0,90060.0,1326.0,3.0,0.0,385.0,1534.0,Unknown
1948.0,1.0,2.0,2508.0,14214.0,2249.0,53402.0,2229.0,3.0,0.0,2627.0,52.0,Unknown
1949.0,1.0,2.0,6171.0,8870.0,2626.0,30088.0,2049.0,3.0,0.0,521.0,493.0,Unknown
1950.0,0.0,14.0,2907.0,11738.0,2141.0,19139.0,1485.0,1.0,0.0,101.0,919.0,Unknown
1951.0,0.0,7.0,10011.0,4308.0,324.0,11226.0,1356.0,3.0,0.0,793.0,412.0,Unknown
1952.0,0.0,2.0,4850.0,17402.0,459.0,28202.0,1549.0,3.0,0.0,2160.0,271.0,Unknown
1953.0,0.0,7.0,2181.0,6686.0,722.0,27705.0,1369.0,3.0,0.0,940.0,201.0,Unknown
1954.0,1.0,2.0,10242.0,12574.0,1746.0,24121.0,28.0,3.0,0.0,526.0,437.0,Unknown
1955.0,1.0,2.0,11962.0,4930.0,775.0,60119.0,2093.0,3.0,0.0,2605.0,637.0,Unknown
1956.0,0.0,7.0,4775.0,7699.0,2603.0,22554.0,1531.0,3.0,0.0,834.0,1381.0,Unknown
1957.0,1.0,2.0,4533.0,6374.0,1258.0,46241.0,252.0,3.0,0.0,742.0,159.0,Unknown
1958.0,1.0,2.0,7326.0,13589.0,2428.0,93109.0,443.0,3.0,0.0,2573.0,121.0,Unknown
1959.0,1.0,2.0,1714.0,16874.0,2252.0,27613.0,947.0,3.0,0.0,2605.0,637.0,Unknown
1960.0,0.0,7.0,7422.0,6958.0,967.0,75041.0,1369.0,3.0,0.0,955.0,734.0,Unknown
1961.0,0.0,2.0,5270.0,7784.0,390.0,62625.0,1531.0,3.0,0.0,429.0,504.0,Unknown
1962.0,1.0,2.0,11097.0,1741.0,933.0,21703.0,903.0,3.0,0.0,2384.0,59.0,Unknown
1963.0,0.0,2.0,12592.0,13816.0,3015.0,22193.0,1532.0,3.0,0.0,2460.0,1278.0,Unknown
1964.0,1.0,2.0,3518.0,243.0,1730.0,55407.0,2227.0,3.0,0.0,755.0,189.0,Unknown
1965.0,0.0,7.0,1445.0,9683.0,3060.0,941152383.0,1587.0,3.0,0.0,1060.0,238.0,2084N0400X
1966.0,0.0,7.0,11389.0,13846.0,3060.0,214013263.0,1295.0,3.0,0.0,990.0,742.0,2084N0400X
1967.0,1.0,2.0,11885.0,11456.0,1839.0,37206.0,2361.0,3.0,0.0,1450.0,415.0,Unknown
1968.0,1.0,2.0,4225.0,15279.0,1227.0,77008.0,1153.0,3.0,0.0,1357.0,1237.0,Unknown
1969.0,1.0,7.0,13169.0,4464.0,458.0,29407.0,2227.0,3.0,0.0,1015.0,649.0,Unknown
1970.0,1.0,2.0,619.0,16832.0,3060.0,18302395.803164296,780.0,3.0,0.0,471.0,771.0,Unknown
1971.0,0.0,2.0,6083.0,4545.0,2715.0,10466.0,1440.0,3.0,0.0,2697.0,1075.0,Unknown
1972.0,1.0,2.0,13524.0,7944.0,1134.0,83835.0,200.0,3.0,0.0,742.0,159.0,Unknown
1973.0,1.0,2.0,4406.0,10686.0,1314.0,64137.0,320.0,3.0,0.0,1444.0,706.0,Unknown
1974.0,0.0,2.0,12188.0,10993.0,1055.0,27858.0,1368.0,3.0,0.0,755.0,189.0,Unknown
1975.0,0.0,2.0,5519.0,13364.0,2687.0,33629.0,1533.0,3.0,0.0,2545.0,818.0,Unknown
1976.0,0.0,2.0,12376.0,6492.0,2578.0,28461.0,1515.0,3.0,0.0,2300.0,1257.0,Unknown
1977.0,1.0,2.0,12759.0,4572.0,2164.0,27312.0,2199.0,3.0,0.0,2573.0,121.0,Unknown
1978.0,0.0,2.0,9186.0,15983.0,2758.0,857136204.0,1298.0,3.0,0.0,2629.0,423.0,2084N0400X
1979.0,1.0,2.0,7379.0,5788.0,2402.0,76901.0,2058.0,3.0,0.0,432.0,476.0,Unknown
1980.0,1.0,2.0,8395.0,15098.0,1947.0,99705.0,2361.0,3.0,0.0,1316.0,291.0,Unknown
1981.0,0.0,2.0,1862.0,15184.0,1890.0,10001.0,1531.0,3.0,0.0,1723.0,819.0,Unknown
1982.0,0.0,2.0,5971.0,2608.0,2739.0,90501.0,1454.0,3.0,0.0,1444.0,706.0,Unknown
1983.0,0.0,9.0,8428.0,10306.0,3060.0,18302395.803164296,1028.0,3.0,0.0,273.0,1525.0,Unknown
1984.0,0.0,2.0,13247.0,8633.0,173.0,8721.0,1531.0,3.0,0.0,360.0,1152.0,Unknown
1985.0,0.0,2.0,1134.0,4093.0,1748.0,8852.0,1534.0,3.0,0.0,1469.0,729.0,Unknown
1986.0,1.0,6.0,8904.0,12506.0,2715.0,10463.0,2212.0,2.0,0.0,1822.0,652.0,Unknown
1987.0,1.0,2.0,8980.0,13383.0,1567.0,31206.0,2348.0,3.0,0.0,545.0,326.0,Unknown
1988.0,1.0,2.0,4081.0,15841.0,2455.0,60193.0,2119.0,3.0,0.0,742.0,159.0,Unknown
1989.0,1.0,2.0,13947.0,151.0,2588.0,77373.0,100.0,3.0,0.0,2325.0,732.0,Unknown
1990.0,0.0,7.0,10011.0,12645.0,324.0,11226.0,1356.0,3.0,0.0,793.0,412.0,Unknown
1991.0,0.0,2.0,8751.0,4833.0,1536.0,90060.0,1326.0,3.0,0.0,1542.0,940.0,Unknown
1992.0,0.0,2.0,8718.0,15519.0,2380.0,95828.0,1520.0,3.0,0.0,549.0,360.0,Unknown
1993.0,0.0,7.0,13350.0,11160.0,1970.0,48377.0,1666.0,3.0,0.0,1113.0,1495.0,Unknown
